Date;Open;High;Low;Last Close;Chg.%;Total Value;Total Volume
02.05.2010;26.215;26.483;25.120;25.389;-3.15%;131,565,818;5,081,582
02.08.2010;25.767;26.294;24.513;25.468;+0.31%;106,813,081;4,192,196
02.09.2010;25.717;26.483;25.548;25.767;+1.17%;68,883,519;2,655,126
02.10.2010;26.314;27.249;26.155;26.682;+3.55%;92,015,668;3,438,753
02.11.2010;26.861;27.110;26.115;26.682;0.00%;50,510,694;1,898,709
02.12.2010;26.911;26.911;25.986;26.443;-0.89%;35,080,670;1,329,758
02/15/2010;26.264;26.971;26.264;26.702;+0.98%;24,061,962;900,771
02/16/2010;27.090;27.757;26.821;27.757;+3.95%;43,514,477;1,591,978
02/17/2010;27.856;28.135;27.697;27.757;0.00%;48,670,720;1,747,902
02/18/2010;27.856;28.453;27.587;28.453;+2.51%;51,678,859;1,846,704
02/19/2010;27.757;28.970;27.279;28.970;+1.82%;60,613,794;2,135,050
02/22/2010;28.990;29.299;28.612;28.841;-0.45%;33,722,383;1,169,768
02/23/2010;28.453;28.751;27.508;27.816;-3.55%;44,467,117;1,587,093
02/24/2010;27.568;28.105;27.518;28.005;+0.68%;43,566,956;1,569,139
02/25/2010;27.995;27.995;26.672;27.259;-2.66%;42,765,566;1,564,851
02/26/2010;27.856;28.105;25.916;27.528;+0.99%;108,128,722;4,030,644
03.01.2010;27.757;27.886;26.961;27.299;-0.83%;28,784,763;1,052,941
03.02.2010;27.309;27.747;27.090;27.747;+1.64%;35,942,415;1,306,549
03.03.2010;27.359;28.045;27.359;27.856;+0.39%;69,260,294;2,492,908
03.04.2010;27.697;27.707;27.150;27.359;-1.79%;63,749,385;2,322,649
03.05.2010;27.607;28.204;27.319;28.055;+2.55%;58,894,447;2,127,590
03.08.2010;28.602;29.239;28.493;29.239;+4.22%;103,203,077;3,578,198
03.09.2010;29.219;29.229;28.552;28.751;-1.67%;46,913,349;1,627,923
03.10.2010;28.751;29.289;28.602;29.289;+1.87%;41,222,041;1,425,613
03.11.2010;29.100;29.289;28.483;29.289;0.00%;52,401,027;1,807,014
03.12.2010;29.358;29.846;29.219;29.547;+0.88%;71,409,360;2,413,435
03/15/2010;29.388;29.846;29.060;29.647;+0.34%;63,641,100;2,159,804
03/16/2010;29.647;30.204;29.647;30.154;+1.71%;64,989,895;2,168,886
03/17/2010;30.254;31.139;30.214;30.562;+1.35%;118,394,439;3,854,500
03/18/2010;30.343;30.522;29.846;29.945;-2.02%;71,155,757;2,356,065
03/19/2010;29.965;30.124;29.249;29.667;-0.93%;317,000,135;10,653,952
03/22/2010;29.299;29.597;29.010;29.358;-1.04%;46,709,120;1,597,645
03/23/2010;29.736;30.114;29.667;30.114;+2.58%;45,918,849;1,531,869
03/24/2010;30.343;30.542;29.388;29.846;-0.89%;39,581,155;1,322,666
03/25/2010;29.557;30.841;29.557;30.841;+3.33%;89,752,159;2,940,173
03/26/2010;30.731;30.851;30.453;30.681;-0.52%;47,161,397;1,537,148
03/29/2010;30.841;31.139;30.542;30.930;+0.81%;48,455,290;1,565,283
03/30/2010;31.099;31.149;30.492;30.831;-0.32%;40,069,067;1,298,745
03/31/2010;30.592;30.940;30.363;30.940;+0.35%;51,392,860;1,674,585
04.01.2010;30.841;31.189;30.841;31.149;+0.68%;44,960,399;1,446,860
04.06.2010;31.338;32.084;31.239;32.084;+3.00%;138,478,790;4,351,961
04.07.2010;31.796;32.731;31.736;32.731;+2.02%;112,751,010;3,479,406
04.08.2010;32.343;32.532;31.388;31.885;-2.58%;91,495,812;2,875,073
04.09.2010;32.184;32.801;32.184;32.801;+2.87%;67,259,670;2,070,050
04.12.2010;32.801;33.507;32.731;33.507;+2.15%;131,097,286;3,972,064
04/13/2010;33.328;33.676;33.218;33.497;-0.03%;79,682,259;2,382,856
04/14/2010;33.567;35.327;33.567;34.900;+4.19%;124,818,029;3,592,031
04/15/2010;35.009;35.009;34.273;34.601;-0.86%;62,116,557;1,792,680
04/16/2010;34.492;34.721;33.338;33.527;-3.11%;65,105,968;1,913,950
04/19/2010;32.731;34.352;32.094;34.064;+1.60%;96,948,638;2,872,313
04/20/2010;34.313;34.989;33.547;33.547;-1.52%;68,625,584;2,006,312
04/21/2010;33.994;34.352;33.815;34.134;+1.75%;48,165,820;1,413,440
04/22/2010;34.163;34.671;33.039;33.059;-3.15%;88,603,954;2,626,233
04/23/2010;33.477;33.964;33.378;33.527;+1.41%;66,103,525;1,968,030
04/26/2010;33.935;34.671;33.825;34.372;+2.52%;65,672,972;1,908,958
04/27/2010;34.492;34.492;33.328;33.487;-2.58%;64,130,162;1,903,184
04/28/2010;32.462;33.268;31.487;32.820;-1.99%;135,683,369;4,190,608
04/29/2010;32.781;33.626;32.701;33.348;+1.61%;66,178,188;1,991,004
04/30/2010;33.706;33.775;33.129;33.626;+0.84%;77,199,515;2,301,184
05.03.2010;33.626;33.706;33.248;33.686;+0.18%;30,608,633;911,44
05.04.2010;33.576;33.825;31.646;31.716;-5.85%;122,408,278;3,725,559
05.05.2010;31.736;32.034;29.716;30.025;-5.33%;122,563,056;3,989,082
05.06.2010;29.338;30.930;28.105;28.234;-5.96%;144,257,479;4,901,862
05.07.2010;27.199;28.453;27.030;27.856;-1.34%;163,573,634;5,882,428
05.10.2010;29.786;32.233;29.557;32.084;+15.18%;139,872,060;4,463,650
05.11.2010;31.239;31.746;30.652;31.278;-2.51%;78,810,944;2,524,549
05.12.2010;31.089;33.308;31.089;32.572;+4.13%;82,434,532;2,543,474
05/14/2010;31.985;32.552;30.731;31.030;-4.73%;76,243,148;2,398,095
05/17/2010;29.846;31.865;29.547;30.562;-1.51%;61,037,108;1,975,253
05/18/2010;31.637;32.582;31.467;31.676;+3.65%;78,380,477;2,452,673
05/19/2010;30.890;31.736;30.532;31.050;-1.98%;76,957,954;2,472,945
05/20/2010;31.249;31.537;28.184;29.299;-5.64%;106,462,724;3,590,123
05/21/2010;29.149;30.622;28.602;30.622;+4.52%;85,810,710;2,914,413
05/25/2010;28.821;28.950;27.349;27.767;-9.32%;105,184,403;3,757,349
05/26/2010;28.940;29.149;28.353;28.353;+2.11%;84,798,028;2,949,238
05/27/2010;28.741;29.438;28.652;29.438;+3.82%;70,819,945;2,441,653
05/28/2010;29.448;29.796;29.030;29.030;-1.39%;47,850,034;1,632,032
05/31/2010;29.348;29.806;29.159;29.229;+0.69%;26,403,065;895,57
06.01.2010;28.881;28.950;27.956;28.582;-2.21%;49,259,465;1,729,865
06.02.2010;28.155;28.572;27.956;28.055;-1.84%;34,669,899;1,225,426
06.04.2010;28.891;29.050;25.409;25.866;-7.80%;240,480,641;9,069,382
06.07.2010;26.065;26.115;24.593;24.971;-3.46%;107,066,761;4,214,786
06.08.2010;25.458;25.568;24.603;25.021;+0.20%;76,058,362;3,036,613
06.09.2010;25.468;26.155;25.369;25.866;+3.38%;74,796,533;2,903,473
06.10.2010;26.264;27.458;25.478;27.458;+6.15%;84,806,148;3,190,325
06.11.2010;27.926;28.214;27.299;27.587;+0.47%;81,054,719;2,920,227
06/14/2010;28.135;28.662;27.856;28.055;+1.69%;33,858,101;1,198,626
06/15/2010;27.707;29.249;27.418;29.249;+4.26%;39,738,881;1,393,910
06/16/2010;29.448;29.557;28.254;28.602;-2.21%;51,571,763;1,793,454
06/17/2010;28.453;28.931;27.767;28.005;-2.09%;31,872,508;1,124,523
06/18/2010;28.005;29.348;27.965;29.149;+4.09%;93,126,562;3,251,263
06/21/2010;29.657;29.826;28.483;28.642;-1.74%;30,654,898;1,053,524
06/22/2010;28.612;29.139;27.985;28.702;+0.21%;44,093,314;1,547,021
06/23/2010;28.254;29.199;27.856;28.125;-2.01%;63,677,218;2,234,003
06/24/2010;28.443;28.881;26.861;26.981;-4.07%;55,968,993;2,016,642
06/25/2010;27.120;27.657;26.782;27.050;+0.26%;42,981,799;1,575,701
06/28/2010;27.359;27.856;26.961;27.752;+2.59%;32,981,369;1,201,209
06/29/2010;27.558;27.558;25.886;26.364;-5.00%;94,583,951;3,557,851
06/30/2010;26.463;27.010;25.379;26.220;-0.55%;55,571,704;2,114,012
07.01.2010;25.508;26.777;25.458;25.767;-1.73%;62,045,227;2,389,720
07.02.2010;26.234;27.110;25.921;25.921;+0.60%;56,037,173;2,111,284
07.05.2010;26.364;26.672;25.846;25.846;-0.29%;15,376,201;589,444
07.06.2010;25.767;26.543;25.767;26.175;+1.27%;46,928,645;1,786,090
07.07.2010;26.165;27.259;25.548;27.259;+4.14%;56,227,851;2,127,841
07.08.2010;27.687;28.642;27.135;28.145;+3.25%;95,848,822;3,430,357
07.09.2010;28.652;28.836;28.373;28.453;+1.10%;45,665,628;1,599,986
07.12.2010;28.353;28.652;28.199;28.557;+0.37%;27,965,110;982,206
07/13/2010;28.846;29.995;28.652;29.776;+4.27%;76,644,363;2,593,962
07/14/2010;30.094;30.448;29.552;29.846;+0.23%;65,942,555;2,196,245
07/15/2010;29.970;29.990;29.373;29.647;-0.67%;54,579,070;1,836,264
07/16/2010;29.557;29.821;28.493;28.503;-3.86%;54,967,274;1,896,623
07/19/2010;27.558;28.418;27.090;28.189;-1.10%;53,350,389;1,916,318
07/20/2010;28.189;28.622;27.652;28.552;+1.29%;26,414,342;937,321
07/21/2010;28.363;29.328;28.363;28.707;+0.54%;48,540,805;1,678,596
07/22/2010;29.299;30.323;28.851;30.323;+5.63%;51,761,483;1,751,894
07/23/2010;29.975;30.343;29.547;30.085;-0.79%;57,238,248;1,909,280
07/26/2010;30.194;31.632;29.886;31.438;+4.50%;54,248,645;1,761,769
07/27/2010;31.438;32.602;31.239;32.134;+2.22%;123,965,070;3,874,298
07/28/2010;32.134;32.497;31.388;32.248;+0.36%;54,592,667;1,708,306
07/29/2010;32.114;32.805;31.592;32.283;+0.11%;44,169,200;1,363,687
07/30/2010;31.537;31.840;30.144;30.637;-5.10%;62,498,418;2,018,523
08.02.2010;30.940;31.572;30.841;30.841;+0.67%;48,379,495;1,551,579
08.03.2010;31.114;31.268;30.617;31.020;+0.58%;42,385,534;1,368,534
08.04.2010;31.045;31.164;30.731;31.025;+0.02%;38,201,293;1,232,396
08.05.2010;31.239;31.239;30.701;30.875;-0.48%;40,068,377;1,295,378
08.06.2010;30.801;30.990;29.478;29.478;-4.53%;62,752,980;2,080,216
08.09.2010;29.846;30.343;29.751;30.055;+1.96%;37,954,527;1,262,143
08.10.2010;30.080;30.129;28.921;28.921;-3.77%;34,470,376;1,170,194
08.11.2010;29.139;29.353;28.851;28.851;-0.24%;55,162,388;1,896,325
08.12.2010;28.662;29.194;28.523;28.612;-0.83%;40,922,082;1,420,939
08/13/2010;29.249;29.249;28.533;28.940;+1.15%;41,270,762;1,428,769
08/16/2010;29.199;29.756;29.070;29.746;+2.78%;33,283,956;1,130,001
08/17/2010;29.995;30.642;29.637;30.642;+3.01%;43,673,733;1,443,748
08/18/2010;30.393;30.602;29.866;29.985;-2.14%;20,936,345;694,41
08/19/2010;30.234;30.293;29.209;29.214;-2.57%;35,991,760;1,210,379
08/20/2010;29.299;29.547;28.687;29.448;+0.80%;35,302,364;1,210,393
08/23/2010;29.736;29.736;29.189;29.547;+0.34%;23,054,915;782,571
08/24/2010;29.060;29.249;28.403;28.657;-3.01%;29,130,725;1,012,704
08/25/2010;28.353;29.090;27.707;28.289;-1.28%;44,448,818;1,572,285
08/26/2010;28.353;28.836;28.299;28.741;+1.60%;41,559,856;1,453,044
08/27/2010;28.751;29.229;28.543;28.950;+0.73%;29,986,581;1,039,737
08/30/2010;29.299;29.299;28.781;28.916;-0.12%;14,790,049;509,467
08/31/2010;28.543;28.766;28.353;28.493;-1.46%;40,894,868;1,433,723
09.01.2010;28.513;29.801;28.513;29.801;+4.59%;29,935,902;1,022,515
09.02.2010;29.547;30.134;29.408;29.642;-0.53%;35,227,816;1,181,778
09.03.2010;29.557;29.935;29.179;29.587;-0.18%;29,286,054;990,104
09.06.2010;29.617;29.896;29.617;29.711;+0.42%;11,071,988;372,39
09.07.2010;29.796;29.796;28.881;29.020;-2.33%;26,929,725;921,13
09.08.2010;28.751;29.050;28.552;28.980;-0.14%;40,613,346;1,409,908
09.09.2010;29.050;29.522;28.732;29.522;+1.87%;29,554,938;1,009,528
09.10.2010;29.299;29.353;28.851;29.030;-1.67%;21,606,369;743,778
09/13/2010;29.249;29.537;29.199;29.358;+1.13%;70,179,877;2,388,383
09/14/2010;29.498;29.597;29.050;29.229;-0.44%;35,305,476;1,206,728
09/15/2010;29.358;29.388;28.672;28.771;-1.57%;42,211,379;1,460,486
09/16/2010;28.975;29.189;28.577;28.577;-0.67%;46,181,480;1,597,865
